datetime,LE,LE_filled
2018-10-03 14:15:00,92.2603,92.2603
2018-10-03 14:45:00,68.5064,68.5064
2018-10-03 15:15:00,41.4061,41.4061
2018-10-03 15:45:00,59.4795,59.4795
2018-10-03 16:15:00,60.18,60.18
2018-10-03 16:45:00,41.2167,41.2167
2018-10-03 17:15:00,57.3991,57.3991
2018-10-03 17:45:00,36.5974,36.5974
2018-10-03 18:15:00,9.3252,9.3252
2018-10-03 18:45:00,11.5933,11.5933
2018-10-03 19:15:00,8.59948,8.59948
2018-10-03 19:45:00,9.50924,9.50924
2018-10-03 20:15:00,10.8287,10.8287
2018-10-03 20:45:00,16.3511,16.3511
2018-10-03 21:15:00,66.9226,66.9226
2018-10-03 21:45:00,17.1469,17.1469
2018-10-03 22:15:00,13.6026,13.6026
2018-10-03 22:45:00,7.82358,7.82358
2018-10-03 23:15:00,6.69064,6.69064
2018-10-03 23:45:00,9.25992,9.25992
2018-10-04 00:15:00,17.317,17.317
2018-10-04 00:45:00,3.02241,3.02241
2018-10-04 01:15:00,-0.1539,-0.1539
2018-10-04 01:45:00,0.91654,0.91654
2018-10-04 02:15:00,2.80216,2.80216
2018-10-04 02:45:00,-0.52304,-0.52304
2018-10-04 03:15:00,-2.16898,-2.16898
2018-10-04 03:45:00,2.19164,2.19164
2018-10-04 04:15:00,4.12366,4.12366
2018-10-04 04:45:00,-0.3702,-0.3702
2018-10-04 05:15:00,2.80788,2.80788
2018-10-04 05:45:00,2.05266,2.05266
2018-10-04 06:15:00,1.19537,1.19537
2018-10-04 06:45:00,7.80603,7.80603
2018-10-04 07:15:00,19.4005,19.4005
2018-10-04 07:45:00,2.71694,2.71694
2018-10-04 08:15:00,18.6634,18.6634
2018-10-04 08:45:00,53.9788,53.9788
2018-10-04 09:15:00,58.0696,58.0696
2018-10-04 09:45:00,41.5944,41.5944
2018-10-04 10:15:00,76.2884,76.2884
2018-10-04 10:45:00,74.5488,74.5488
2018-10-04 11:15:00,88.0961,88.0961
2018-10-04 11:45:00,109.892,109.892
2018-10-04 12:15:00,,77.91613879999994
2018-10-04 12:45:00,,55.02450967499999
2018-10-04 13:15:00,56.2571,56.2571
2018-10-04 13:45:00,46.341,46.341
2018-10-04 14:15:00,42.9688,42.9688
2018-10-04 14:45:00,42.4716,42.4716
2018-10-04 15:15:00,27.0878,27.0878
2018-10-04 15:45:00,60.9122,60.9122
2018-10-04 16:15:00,56.0646,56.0646
2018-10-04 16:45:00,38.8595,38.8595
2018-10-04 17:15:00,46.1255,46.1255
2018-10-04 17:45:00,27.4003,27.4003
2018-10-04 18:15:00,18.3887,18.3887
2018-10-04 18:45:00,3.3981,3.3981
2018-10-04 19:15:00,10.7025,10.7025
2018-10-04 19:45:00,5.62364,5.62364
2018-10-04 20:15:00,10.0946,10.0946
