datetime,H,H_filled
2018-10-03 14:15:00,69.286551,69.286551
2018-10-03 14:45:00,54.901058,54.901058
2018-10-03 15:15:00,126.82532,126.82532
2018-10-03 15:45:00,105.67563,105.67563
2018-10-03 16:15:00,64.919872,64.919872
2018-10-03 16:45:00,19.955499,19.955499
2018-10-03 17:15:00,-8.589326,-8.589326
2018-10-03 17:45:00,-24.669109,-24.669109
2018-10-03 18:15:00,-25.913166,-25.913166
2018-10-03 18:45:00,-33.561832,-33.561832
2018-10-03 19:15:00,-29.697772,-29.697772
2018-10-03 19:45:00,-43.734557,-43.734557
2018-10-03 20:15:00,-45.154093,-45.154093
2018-10-03 20:45:00,-39.160134,-39.160134
2018-10-03 21:15:00,-41.585978,-41.585978
2018-10-03 21:45:00,-47.640178,-47.640178
2018-10-03 22:15:00,-33.845216,-33.845216
2018-10-03 22:45:00,-9.653976,-9.653976
2018-10-03 23:15:00,-35.882519,-35.882519
2018-10-03 23:45:00,-15.249369,-15.249369
2018-10-04 00:15:00,-3.48994,-3.48994
2018-10-04 00:45:00,-27.745929,-27.745929
2018-10-04 01:15:00,-6.568276,-6.568276
2018-10-04 01:45:00,-0.770251,-0.770251
2018-10-04 02:15:00,-11.23673,-11.23673
2018-10-04 02:45:00,-14.307678,-14.307678
2018-10-04 03:15:00,17.168191,17.168191
2018-10-04 03:45:00,-11.088914,-11.088914
2018-10-04 04:15:00,1.901234,1.901234
2018-10-04 04:45:00,-23.89332,-23.89332
2018-10-04 05:15:00,-25.698575,-25.698575
2018-10-04 05:45:00,-35.100824,-35.100824
2018-10-04 06:15:00,-20.485299,-20.485299
2018-10-04 06:45:00,-2.076032,-2.076032
2018-10-04 07:15:00,20.675451,20.675451
2018-10-04 07:45:00,38.886571,38.886571
2018-10-04 08:15:00,74.859141,74.859141
2018-10-04 08:45:00,112.18117,112.18117
2018-10-04 09:15:00,103.36119,103.36119
2018-10-04 09:45:00,163.25349,163.25349
2018-10-04 10:15:00,172.39461,172.39461
2018-10-04 10:45:00,205.91848,205.91848
2018-10-04 11:15:00,190.44962,190.44962
2018-10-04 11:45:00,194.68444,194.68444
2018-10-04 12:15:00,221.80189,221.80189
2018-10-04 12:45:00,214.46159,214.46159
2018-10-04 13:15:00,228.25325,228.25325
2018-10-04 13:45:00,239.13856,239.13856
2018-10-04 14:15:00,137.58842,137.58842
2018-10-04 14:45:00,191.98888,191.98888
