datetime,H,H_filled
2018-10-03 14:15:00,166.819,166.819
2018-10-03 14:45:00,289.695,289.695
2018-10-03 15:15:00,234.381,234.381
2018-10-03 15:45:00,281.519,281.519
2018-10-03 16:15:00,116.979,116.979
2018-10-03 16:45:00,151.383,151.383
2018-10-03 17:15:00,60.4806,60.4806
2018-10-03 17:45:00,43.2114,43.2114
2018-10-03 18:15:00,-6.80345,-6.80345
2018-10-03 18:45:00,-11.2778,-11.2778
2018-10-03 19:15:00,-9.11754,-9.11754
2018-10-03 19:45:00,-17.1238,-17.1238
2018-10-03 20:15:00,-22.9864,-22.9864
2018-10-03 20:45:00,-23.9396,-23.9396
2018-10-03 21:15:00,-32.319,-32.319
2018-10-03 21:45:00,-44.0128,-44.0128
2018-10-03 22:15:00,-45.779,-45.779
2018-10-03 22:45:00,-40.5076,-40.5076
2018-10-03 23:15:00,-35.6692,-35.6692
2018-10-03 23:45:00,-34.0045,-34.0045
2018-10-04 00:15:00,-52.4311,-52.4311
2018-10-04 00:45:00,-41.3711,-41.3711
2018-10-04 01:15:00,-19.2665,-19.2665
2018-10-04 01:45:00,-21.1611,-21.1611
2018-10-04 02:15:00,-22.4067,-22.4067
2018-10-04 02:45:00,-32.4364,-32.4364
2018-10-04 03:15:00,-24.555,-24.555
2018-10-04 03:45:00,-22.4629,-22.4629
2018-10-04 04:15:00,4.57873,4.57873
2018-10-04 04:45:00,16.9631,16.9631
2018-10-04 05:15:00,2.71332,2.71332
2018-10-04 05:45:00,-29.3194,-29.3194
2018-10-04 06:15:00,-33.1942,-33.1942
2018-10-04 06:45:00,-20.0304,-20.0304
2018-10-04 07:15:00,-16.0703,-16.0703
2018-10-04 07:45:00,-5.25222,-5.25222
2018-10-04 08:15:00,25.4456,25.4456
2018-10-04 08:45:00,84.5154,84.5154
2018-10-04 09:15:00,106.052,106.052
2018-10-04 09:45:00,132.571,132.571
2018-10-04 10:15:00,185.607,185.607
2018-10-04 10:45:00,202.939,202.939
2018-10-04 11:15:00,248.353,248.353
2018-10-04 11:45:00,258.92,258.92
2018-10-04 12:15:00,230.171,230.171
2018-10-04 12:45:00,269.269,269.269
2018-10-04 13:15:00,304.114,304.114
2018-10-04 13:45:00,285.463,285.463
2018-10-04 14:15:00,313.311,313.311
2018-10-04 14:45:00,329.256,329.256
2018-10-04 15:15:00,268.593,268.593
2018-10-04 15:45:00,258.327,258.327
2018-10-04 16:15:00,211.883,211.883
2018-10-04 16:45:00,132.732,132.732
2018-10-04 17:15:00,93.0044,93.0044
2018-10-04 17:45:00,30.908,30.908
2018-10-04 18:15:00,-4.23198,-4.23198
2018-10-04 18:45:00,-43.7706,-43.7706
2018-10-04 19:15:00,-11.6025,-11.6025
2018-10-04 19:45:00,-4.25486,-4.25486
2018-10-04 20:15:00,-28.0463,-28.0463
2018-10-04 20:45:00,-42.917,-42.917
2018-10-04 21:15:00,-36.7714,-36.7714
2018-10-04 21:45:00,-14.5868,-14.5868
2018-10-04 22:15:00,-41.8334,-41.8334
2018-10-04 22:45:00,-48.7332,-48.7332
2018-10-04 23:15:00,-28.1507,-28.1507
2018-10-04 23:45:00,-0.4139,-0.4139
2018-10-05 00:15:00,-14.9352,-14.9352
2018-10-05 00:45:00,36.1034,36.1034
2018-10-05 01:15:00,-10.7462,-10.7462
2018-10-05 01:45:00,99.3353,99.3353
2018-10-05 02:15:00,-26.6204,-26.6204
2018-10-05 02:45:00,9.33278,9.33278
2018-10-05 03:15:00,9.87296,9.87296
2018-10-05 03:45:00,6.00954,6.00954
2018-10-05 04:15:00,1.33639,1.33639
2018-10-05 04:45:00,-17.7659,-17.7659
2018-10-05 05:15:00,-4.66458,-4.66458
2018-10-05 05:45:00,-1.2779,-1.2779
2018-10-05 06:15:00,1.80472,1.80472
2018-10-05 06:45:00,1.86365,1.86365
2018-10-05 07:15:00,0.12026,0.12026
2018-10-05 07:45:00,-2.40701,-2.40701
2018-10-05 08:15:00,2.21345,2.21345
2018-10-05 08:45:00,83.293,83.293
2018-10-05 09:15:00,106.568,106.568
2018-10-05 09:45:00,151.136,151.136
2018-10-05 10:15:00,174.694,174.694
2018-10-05 10:45:00,217.124,217.124
2018-10-05 11:15:00,280.545,280.545
2018-10-05 11:45:00,282.686,282.686
2018-10-05 12:15:00,266.141,266.141
2018-10-05 12:45:00,329.819,329.819
2018-10-05 13:15:00,275.129,275.129
2018-10-05 13:45:00,273.566,273.566
2018-10-05 14:15:00,253.997,253.997
2018-10-05 14:45:00,263.888,263.888
2018-10-05 15:15:00,256.573,256.573
2018-10-05 15:45:00,203.287,203.287
2018-10-05 16:15:00,176.972,176.972
2018-10-05 16:45:00,116.652,116.652
2018-10-05 17:15:00,76.5657,76.5657
2018-10-05 17:45:00,17.8609,17.8609
2018-10-05 18:15:00,-31.758,-31.758
2018-10-05 18:45:00,-47.6379,-47.6379
2018-10-05 19:15:00,-21.8975,-21.8975
2018-10-05 19:45:00,-34.8366,-34.8366
2018-10-05 20:15:00,2.99549,2.99549
2018-10-05 20:45:00,-18.1769,-18.1769
2018-10-05 21:15:00,-65.391,-65.391
2018-10-05 21:45:00,-6.06432,-6.06432
2018-10-05 22:15:00,50.9562,50.9562
2018-10-05 22:45:00,-16.2825,-16.2825
2018-10-05 23:15:00,-46.2809,-46.2809
2018-10-05 23:45:00,,-11.39558865
2018-10-06 00:15:00,-6.35917,-6.35917
2018-10-06 00:45:00,14.961,14.961
2018-10-06 01:15:00,2.73226,2.73226
2018-10-06 01:45:00,-4.53985,-4.53985
2018-10-06 02:15:00,13.3511,13.3511
2018-10-06 02:45:00,2.6225,2.6225
2018-10-06 03:15:00,39.1821,39.1821
2018-10-06 03:45:00,22.324,22.324
2018-10-06 04:15:00,5.91501,5.91501
2018-10-06 04:45:00,93.3927,93.3927
2018-10-06 05:15:00,18.2926,18.2926
2018-10-06 05:45:00,-10.2213,-10.2213
2018-10-06 06:15:00,-62.069,-62.069
2018-10-06 06:45:00,-41.9564,-41.9564
2018-10-06 07:15:00,14.9913,14.9913
2018-10-06 07:45:00,-43.4875,-43.4875
2018-10-06 08:15:00,10.4936,10.4936
2018-10-06 08:45:00,73.2001,73.2001
2018-10-06 09:15:00,140.131,140.131
2018-10-06 09:45:00,159.678,159.678
2018-10-06 10:15:00,190.312,190.312
2018-10-06 10:45:00,252.749,252.749
2018-10-06 11:15:00,280.606,280.606
2018-10-06 11:45:00,311.016,311.016
2018-10-06 12:15:00,276.179,276.179
2018-10-06 12:45:00,367.364,367.364
2018-10-06 13:15:00,361.687,361.687
2018-10-06 13:45:00,348.347,348.347
2018-10-06 14:15:00,285.332,285.332
2018-10-06 14:45:00,273.966,273.966
2018-10-06 15:15:00,281.076,281.076
2018-10-06 15:45:00,252.103,252.103
2018-10-06 16:15:00,190.0,190.0
2018-10-06 16:45:00,144.184,144.184
2018-10-06 17:15:00,81.3541,81.3541
2018-10-06 17:45:00,11.8534,11.8534
2018-10-06 18:15:00,-53.1692,-53.1692
2018-10-06 18:45:00,-87.8962,-87.8962
2018-10-06 19:15:00,-83.7384,-83.7384
2018-10-06 19:45:00,-84.8947,-84.8947
2018-10-06 20:15:00,-73.7268,-73.7268
2018-10-06 20:45:00,-73.4438,-73.4438
2018-10-06 21:15:00,-66.8313,-66.8313
2018-10-06 21:45:00,-54.6863,-54.6863
2018-10-06 22:15:00,-55.9772,-55.9772
2018-10-06 22:45:00,-64.4341,-64.4341
2018-10-06 23:15:00,-54.2503,-54.2503
2018-10-06 23:45:00,-64.918,-64.918
2018-10-07 00:15:00,-56.6855,-56.6855
2018-10-07 00:45:00,-63.4703,-63.4703
2018-10-07 01:15:00,-39.2628,-39.2628
2018-10-07 01:45:00,-13.9002,-13.9002
2018-10-07 02:15:00,-33.5683,-33.5683
2018-10-07 02:45:00,-43.9445,-43.9445
2018-10-07 03:15:00,-49.6259,-49.6259
2018-10-07 03:45:00,-52.7943,-52.7943
2018-10-07 04:15:00,-43.1562,-43.1562
2018-10-07 04:45:00,-54.0342,-54.0342
2018-10-07 05:15:00,-53.8727,-53.8727
2018-10-07 05:45:00,-55.1962,-55.1962
2018-10-07 06:15:00,-52.9309,-52.9309
2018-10-07 06:45:00,-66.6741,-66.6741
2018-10-07 07:15:00,-56.0084,-56.0084
2018-10-07 07:45:00,-11.7069,-11.7069
2018-10-07 08:15:00,78.1168,78.1168
2018-10-07 08:45:00,106.762,106.762
2018-10-07 09:15:00,128.311,128.311
2018-10-07 09:45:00,107.899,107.899
2018-10-07 10:15:00,95.8097,95.8097
2018-10-07 10:45:00,135.007,135.007
2018-10-07 11:15:00,156.828,156.828
2018-10-07 11:45:00,155.307,155.307
2018-10-07 12:15:00,178.973,178.973
2018-10-07 12:45:00,352.454,352.454
2018-10-07 13:15:00,251.746,251.746
2018-10-07 13:45:00,230.211,230.211
2018-10-07 14:15:00,150.094,150.094
2018-10-07 14:45:00,148.335,148.335
2018-10-07 15:15:00,116.424,116.424
2018-10-07 15:45:00,143.95,143.95
2018-10-07 16:15:00,106.996,106.996
2018-10-07 16:45:00,50.9116,50.9116
2018-10-07 17:15:00,13.3561,13.3561
2018-10-07 17:45:00,11.1219,11.1219
2018-10-07 18:15:00,-7.37797,-7.37797
2018-10-07 18:45:00,-20.4458,-20.4458
2018-10-07 19:15:00,-31.7119,-31.7119
2018-10-07 19:45:00,10.6373,10.6373
2018-10-07 20:15:00,7.61347,7.61347
2018-10-07 20:45:00,11.7856,11.7856
2018-10-07 21:15:00,7.66134,7.66134
2018-10-07 21:45:00,-4.81127,-4.81127
