datetime,NEE,NEE_filled
2018-10-03 14:15:00,1.27521,1.27521
2018-10-03 14:45:00,-0.22051,-0.22051
2018-10-03 15:15:00,0.02129,0.02129
2018-10-03 15:45:00,-0.70894,-0.70894
2018-10-03 16:15:00,-0.23931,-0.23931
2018-10-03 16:45:00,-0.31584,-0.31584
2018-10-03 17:15:00,1.73121,1.73121
2018-10-03 17:45:00,-1.1719,-1.1719
2018-10-03 18:15:00,0.27029,0.27029
2018-10-03 18:45:00,-0.0149,-0.0149
2018-10-03 19:15:00,0.2238,0.2238
2018-10-03 19:45:00,1.64361,1.64361
2018-10-03 20:15:00,-0.30588,-0.30588
2018-10-03 20:45:00,0.32154,0.32154
2018-10-03 21:15:00,-1.35185,-1.35185
2018-10-03 21:45:00,0.2903,0.2903
2018-10-03 22:15:00,0.11962,0.11962
2018-10-03 22:45:00,0.55848,0.55848
2018-10-03 23:15:00,-0.19841,-0.19841
2018-10-03 23:45:00,-0.05192,-0.05192
2018-10-04 00:15:00,0.19102,0.19102
2018-10-04 00:45:00,0.65487,0.65487
2018-10-04 01:15:00,-0.1427,-0.1427
2018-10-04 01:45:00,0.22075,0.22075
2018-10-04 02:15:00,-0.52248,-0.52248
2018-10-04 02:45:00,0.17677,0.17677
2018-10-04 03:15:00,-0.58843,-0.58843
2018-10-04 03:45:00,-0.65113,-0.65113
2018-10-04 04:15:00,-0.05534,-0.05534
2018-10-04 04:45:00,0.06328,0.06328
2018-10-04 05:15:00,0.05921,0.05921
2018-10-04 05:45:00,-0.54411,-0.54411
2018-10-04 06:15:00,-0.50913,-0.50913
2018-10-04 06:45:00,-0.15902,-0.15902
2018-10-04 07:15:00,-0.10699,-0.10699
2018-10-04 07:45:00,0.11225,0.11225
2018-10-04 08:15:00,-1.08589,-1.08589
2018-10-04 08:45:00,-1.90868,-1.90868
2018-10-04 09:15:00,-0.82357,-0.82357
2018-10-04 09:45:00,-0.71847,-0.71847
2018-10-04 10:15:00,-0.28113,-0.28113
2018-10-04 10:45:00,-0.57261,-0.57261
2018-10-04 11:15:00,-2.81157,-2.81157
2018-10-04 11:45:00,-0.35072,-0.35072
2018-10-04 12:15:00,-0.71755,-0.71755
2018-10-04 12:45:00,-1.48961,-1.48961
2018-10-04 13:15:00,,-0.4204806
2018-10-04 13:45:00,1.20598,1.20598
2018-10-04 14:15:00,-0.43651,-0.43651
2018-10-04 14:45:00,-0.04541,-0.04541
2018-10-04 15:15:00,1.42993,1.42993
2018-10-04 15:45:00,1.83752,1.83752
2018-10-04 16:15:00,-1.58049,-1.58049
2018-10-04 16:45:00,-0.98926,-0.98926
2018-10-04 17:15:00,-3.0757,-3.0757
2018-10-04 17:45:00,0.52517,0.52517
2018-10-04 18:15:00,1.25897,1.25897
2018-10-04 18:45:00,0.45441,0.45441
2018-10-04 19:15:00,-0.11575,-0.11575
2018-10-04 19:45:00,0.71092,0.71092
2018-10-04 20:15:00,-0.00851,-0.00851
2018-10-04 20:45:00,-0.99089,-0.99089
2018-10-04 21:15:00,-1.09552,-1.09552
2018-10-04 21:45:00,-0.8204,-0.8204
2018-10-04 22:15:00,0.28588,0.28588
2018-10-04 22:45:00,-1.04677,-1.04677
2018-10-04 23:15:00,0.15418,0.15418
2018-10-04 23:45:00,0.14076,0.14076
2018-10-05 00:15:00,-0.81946,-0.81946
2018-10-05 00:45:00,-0.30417,-0.30417
2018-10-05 01:15:00,1.09844,1.09844
2018-10-05 01:45:00,-0.15177,-0.15177
2018-10-05 02:15:00,0.01766,0.01766
2018-10-05 02:45:00,-0.15178,-0.15178
2018-10-05 03:15:00,-0.62044,-0.62044
2018-10-05 03:45:00,-0.03887,-0.03887
2018-10-05 04:15:00,0.15596,0.15596
2018-10-05 04:45:00,-0.43122,-0.43122
2018-10-05 05:15:00,0.00793,0.00793
2018-10-05 05:45:00,-0.25041,-0.25041
2018-10-05 06:15:00,,-0.025776925
2018-10-05 06:45:00,0.01005,0.01005
2018-10-05 07:15:00,,-0.4211964499999999
2018-10-05 07:45:00,-0.81221,-0.81221
2018-10-05 08:15:00,-2.98194,-2.98194
2018-10-05 08:45:00,-1.33402,-1.33402
2018-10-05 09:15:00,-1.73645,-1.73645
2018-10-05 09:45:00,-0.45559,-0.45559
2018-10-05 10:15:00,-2.62222,-2.62222
2018-10-05 10:45:00,0.7681,0.7681
2018-10-05 11:15:00,-0.60551,-0.60551
2018-10-05 11:45:00,-0.17923,-0.17923
2018-10-05 12:15:00,-0.721,-0.721
2018-10-05 12:45:00,1.04591,1.04591
2018-10-05 13:15:00,1.90599,1.90599
2018-10-05 13:45:00,-0.82246,-0.82246
2018-10-05 14:15:00,-0.89083,-0.89083
2018-10-05 14:45:00,0.38306,0.38306
2018-10-05 15:15:00,1.88392,1.88392
2018-10-05 15:45:00,-1.1071,-1.1071
2018-10-05 16:15:00,1.21036,1.21036
2018-10-05 16:45:00,-2.75185,-2.75185
2018-10-05 17:15:00,-2.38489,-2.38489
2018-10-05 17:45:00,-0.54642,-0.54642
2018-10-05 18:15:00,-0.93831,-0.93831
2018-10-05 18:45:00,0.08816,0.08816
2018-10-05 19:15:00,1.10368,1.10368
2018-10-05 19:45:00,-1.01144,-1.01144
2018-10-05 20:15:00,-0.31321,-0.31321
2018-10-05 20:45:00,0.39595,0.39595
2018-10-05 21:15:00,0.33791,0.33791
2018-10-05 21:45:00,0.13274,0.13274
2018-10-05 22:15:00,0.12899,0.12899
2018-10-05 22:45:00,-0.66334,-0.66334
2018-10-05 23:15:00,0.83101,0.83101
2018-10-05 23:45:00,-0.63429,-0.63429
2018-10-06 00:15:00,0.14872,0.14872
2018-10-06 00:45:00,-0.11503,-0.11503
2018-10-06 01:15:00,0.70233,0.70233
2018-10-06 01:45:00,0.00029,0.00029
2018-10-06 02:15:00,0.02219,0.02219
2018-10-06 02:45:00,-0.45991,-0.45991
2018-10-06 03:15:00,0.13291,0.13291
2018-10-06 03:45:00,-0.54177,-0.54177
2018-10-06 04:15:00,-0.2343,-0.2343
2018-10-06 04:45:00,-0.34696,-0.34696
2018-10-06 05:15:00,-0.19474,-0.19474
2018-10-06 05:45:00,-0.27531,-0.27531
2018-10-06 06:15:00,-0.18806,-0.18806
2018-10-06 06:45:00,-0.40661,-0.40661
2018-10-06 07:15:00,-0.86334,-0.86334
2018-10-06 07:45:00,0.16955,0.16955
2018-10-06 08:15:00,-1.03815,-1.03815
2018-10-06 08:45:00,-2.16107,-2.16107
2018-10-06 09:15:00,-0.44606,-0.44606
2018-10-06 09:45:00,-0.36742,-0.36742
2018-10-06 10:15:00,-0.14993,-0.14993
2018-10-06 10:45:00,-0.33994,-0.33994
2018-10-06 11:15:00,-1.26777,-1.26777
2018-10-06 11:45:00,0.65882,0.65882
2018-10-06 12:15:00,0.11251,0.11251
2018-10-06 12:45:00,1.61247,1.61247
2018-10-06 13:15:00,-2.68897,-2.68897
2018-10-06 13:45:00,0.8846,0.8846
2018-10-06 14:15:00,-1.72375,-1.72375
2018-10-06 14:45:00,-1.19674,-1.19674
2018-10-06 15:15:00,1.66955,1.66955
2018-10-06 15:45:00,1.89042,1.89042
2018-10-06 16:15:00,0.90853,0.90853
2018-10-06 16:45:00,2.46761,2.46761
2018-10-06 17:15:00,0.45634,0.45634
2018-10-06 17:45:00,1.26008,1.26008
2018-10-06 18:15:00,-0.91232,-0.91232
2018-10-06 18:45:00,0.31604,0.31604
2018-10-06 19:15:00,1.15366,1.15366
2018-10-06 19:45:00,-0.69091,-0.69091
2018-10-06 20:15:00,-1.07501,-1.07501
2018-10-06 20:45:00,-0.6887,-0.6887
2018-10-06 21:15:00,-0.15059,-0.15059
2018-10-06 21:45:00,1.57616,1.57616
2018-10-06 22:15:00,0.5921,0.5921
2018-10-06 22:45:00,-1.06087,-1.06087
2018-10-06 23:15:00,0.98116,0.98116
2018-10-06 23:45:00,-0.15927,-0.15927
2018-10-07 00:15:00,-0.21286,-0.21286
2018-10-07 00:45:00,1.85897,1.85897
2018-10-07 01:15:00,0.45113,0.45113
2018-10-07 01:45:00,0.60802,0.60802
2018-10-07 02:15:00,-0.50853,-0.50853
2018-10-07 02:45:00,-1.33573,-1.33573
2018-10-07 03:15:00,-0.60405,-0.60405
2018-10-07 03:45:00,0.33162,0.33162
2018-10-07 04:15:00,-1.40208,-1.40208
2018-10-07 04:45:00,-1.00804,-1.00804
2018-10-07 05:15:00,0.22585,0.22585
2018-10-07 05:45:00,1.86514,1.86514
2018-10-07 06:15:00,0.8265,0.8265
2018-10-07 06:45:00,2.51416,2.51416
2018-10-07 07:15:00,0.16786,0.16786
2018-10-07 07:45:00,-1.19085,-1.19085
2018-10-07 08:15:00,-0.7164,-0.7164
2018-10-07 08:45:00,0.81601,0.81601
2018-10-07 09:15:00,1.46837,1.46837
2018-10-07 09:45:00,1.41067,1.41067
2018-10-07 10:15:00,-0.71513,-0.71513
2018-10-07 10:45:00,0.75332,0.75332
2018-10-07 11:15:00,2.34407,2.34407
2018-10-07 11:45:00,-0.12875,-0.12875
2018-10-07 12:15:00,-0.8755,-0.8755
2018-10-07 12:45:00,2.62806,2.62806
2018-10-07 13:15:00,-1.55921,-1.55921
2018-10-07 13:45:00,2.87435,2.87435
2018-10-07 14:15:00,0.12092,0.12092
2018-10-07 14:45:00,0.49471,0.49471
2018-10-07 15:15:00,0.05485,0.05485
2018-10-07 15:45:00,-0.60787,-0.60787
2018-10-07 16:15:00,-0.22708,-0.22708
2018-10-07 16:45:00,0.52246,0.52246
2018-10-07 17:15:00,1.57518,1.57518
2018-10-07 17:45:00,-0.41934,-0.41934
2018-10-07 18:15:00,2.68221,2.68221
2018-10-07 18:45:00,-0.21846,-0.21846
2018-10-07 19:15:00,0.93021,0.93021
2018-10-07 19:45:00,-0.86367,-0.86367
2018-10-07 20:15:00,0.92191,0.92191
2018-10-07 20:45:00,0.52235,0.52235
2018-10-07 21:15:00,2.10147,2.10147
2018-10-07 21:45:00,0.30992,0.30992
2018-10-07 22:15:00,1.08494,1.08494
2018-10-07 22:45:00,2.13388,2.13388
2018-10-07 23:15:00,1.61157,1.61157
2018-10-07 23:45:00,0.04019,0.04019
2018-10-08 00:15:00,-0.76244,-0.76244
2018-10-08 00:45:00,1.55749,1.55749
2018-10-08 01:15:00,0.49432,0.49432
2018-10-08 01:45:00,-0.45917,-0.45917
2018-10-08 02:15:00,0.91842,0.91842
2018-10-08 02:45:00,-1.07686,-1.07686
2018-10-08 03:15:00,0.24811,0.24811
2018-10-08 03:45:00,0.14138,0.14138
2018-10-08 04:15:00,0.42248,0.42248
2018-10-08 04:45:00,0.07235,0.07235
2018-10-08 05:15:00,0.37561,0.37561
2018-10-08 05:45:00,-0.28361,-0.28361
2018-10-08 06:15:00,1.10692,1.10692
2018-10-08 06:45:00,0.0544,0.0544
2018-10-08 07:15:00,-0.00562,-0.00562
2018-10-08 07:45:00,,-0.030684775
2018-10-08 08:15:00,,-0.2188464750000001
2018-10-08 08:45:00,,-0.5533694499999999
2018-10-08 09:15:00,,-0.5402577000000001
2018-10-08 09:45:00,,-0.5807526249999999
2018-10-08 10:15:00,,-0.588307725
2018-10-08 10:45:00,,-0.3193842000000001
2018-10-08 11:15:00,,-0.73543425
2018-10-08 11:45:00,,-0.2218828999999999
2018-10-08 12:15:00,,-0.4089898249999998
2018-10-08 12:45:00,,-0.685042275
2018-10-08 13:15:00,,-0.4996234249999999
2018-10-08 13:45:00,,-0.3335667
2018-10-08 14:15:00,,-0.517753825
2018-10-08 14:45:00,,-0.5806741749999998
2018-10-08 15:15:00,,-0.255954175
2018-10-08 15:45:00,,-0.1808418999999999
2018-10-08 16:15:00,,-0.0884437749999999
2018-10-08 16:45:00,,-0.03059695
2018-10-08 17:15:00,,-0.0050232499999999
2018-10-08 17:45:00,,0.009637625
2018-10-08 18:15:00,,-0.0045545749999999
2018-10-08 18:45:00,,0.2134168749999999
2018-10-08 19:15:00,,-0.0459359
2018-10-08 19:45:00,,0.00455695
2018-10-08 20:15:00,,-0.0035635999999999
2018-10-08 20:45:00,,0.191593925
2018-10-08 21:15:00,,-0.0280505249999999
2018-10-08 21:45:00,,-0.021670475
2018-10-08 22:15:00,,0.06016285
2018-10-08 22:45:00,,0.011706575
2018-10-08 23:15:00,,0.0072313749999999
2018-10-08 23:45:00,,-0.036452425
2018-10-09 00:15:00,,0.19246115
2018-10-09 00:45:00,,0.1001818249999999
2018-10-09 01:15:00,,0.0608646499999999
2018-10-09 01:45:00,,0.131751375
2018-10-09 02:15:00,,0.1514778999999999
2018-10-09 02:45:00,,0.064235025
2018-10-09 03:15:00,,0.145315125
2018-10-09 03:45:00,,0.131363875
2018-10-09 04:15:00,,0.181023825
2018-10-09 04:45:00,,0.09888775
2018-10-09 05:15:00,,0.0386941249999999
2018-10-09 05:45:00,,-0.018929975
2018-10-09 06:15:00,,-0.0200941249999999
