datetime,LE,LE_filled
2018-10-03 14:15:00,74.4292,74.4292
2018-10-03 14:45:00,87.096,87.096
2018-10-03 15:15:00,75.3005,75.3005
2018-10-03 15:45:00,78.1285,78.1285
2018-10-03 16:15:00,73.6549,73.6549
2018-10-03 16:45:00,42.2807,42.2807
2018-10-03 17:15:00,32.385,32.385
2018-10-03 17:45:00,19.7058,19.7058
2018-10-03 18:15:00,4.39675,4.39675
2018-10-03 18:45:00,5.60655,5.60655
2018-10-03 19:15:00,-3.3579,-3.3579
2018-10-03 19:45:00,7.83875,7.83875
2018-10-03 20:15:00,3.2052,3.2052
2018-10-03 20:45:00,3.23147,3.23147
2018-10-03 21:15:00,15.5993,15.5993
2018-10-03 21:45:00,6.12266,6.12266
2018-10-03 22:15:00,10.359,10.359
2018-10-03 22:45:00,8.97825,8.97825
2018-10-03 23:15:00,13.4058,13.4058
2018-10-03 23:45:00,14.8091,14.8091
2018-10-04 00:15:00,9.49998,9.49998
2018-10-04 00:45:00,4.55349,4.55349
2018-10-04 01:15:00,3.4999,3.4999
2018-10-04 01:45:00,-1.45129,-1.45129
2018-10-04 02:15:00,3.84331,3.84331
2018-10-04 02:45:00,14.4524,14.4524
2018-10-04 03:15:00,-1.09518,-1.09518
2018-10-04 03:45:00,1.58328,1.58328
2018-10-04 04:15:00,-0.61936,-0.61936
2018-10-04 04:45:00,-0.7663,-0.7663
2018-10-04 05:15:00,4.08268,4.08268
2018-10-04 05:45:00,5.18173,5.18173
2018-10-04 06:15:00,6.4242,6.4242
2018-10-04 06:45:00,2.68016,2.68016
2018-10-04 07:15:00,-2.59956,-2.59956
2018-10-04 07:45:00,-0.19967,-0.19967
2018-10-04 08:15:00,18.2307,18.2307
2018-10-04 08:45:00,21.2968,21.2968
2018-10-04 09:15:00,35.0152,35.0152
2018-10-04 09:45:00,29.9758,29.9758
2018-10-04 10:15:00,39.5059,39.5059
2018-10-04 10:45:00,41.6025,41.6025
2018-10-04 11:15:00,18.8006,18.8006
2018-10-04 11:45:00,62.1564,62.1564
2018-10-04 12:15:00,53.6379,53.6379
2018-10-04 12:45:00,50.8583,50.8583
2018-10-04 13:15:00,34.5497,34.5497
2018-10-04 13:45:00,39.9742,39.9742
2018-10-04 14:15:00,30.3181,30.3181
2018-10-04 14:45:00,43.4962,43.4962
2018-10-04 15:15:00,25.4478,25.4478
2018-10-04 15:45:00,29.0383,29.0383
2018-10-04 16:15:00,40.3317,40.3317
2018-10-04 16:45:00,18.2755,18.2755
2018-10-04 17:15:00,21.7965,21.7965
2018-10-04 17:45:00,9.04635,9.04635
2018-10-04 18:15:00,11.547,11.547
2018-10-04 18:45:00,7.52226,7.52226
2018-10-04 19:15:00,13.692,13.692
2018-10-04 19:45:00,-8.91778,-8.91778
2018-10-04 20:15:00,8.95649,8.95649
2018-10-04 20:45:00,5.22753,5.22753
2018-10-04 21:15:00,4.10321,4.10321
2018-10-04 21:45:00,4.2436,4.2436
2018-10-04 22:15:00,-7.72969,-7.72969
2018-10-04 22:45:00,4.44175,4.44175
2018-10-04 23:15:00,-2.04687,-2.04687
2018-10-04 23:45:00,8.50099,8.50099
2018-10-05 00:15:00,1.93883,1.93883
2018-10-05 00:45:00,0.9479,0.9479
2018-10-05 01:15:00,1.40334,1.40334
2018-10-05 01:45:00,3.82014,3.82014
2018-10-05 02:15:00,7.98533,7.98533
2018-10-05 02:45:00,-1.14255,-1.14255
2018-10-05 03:15:00,7.80546,7.80546
2018-10-05 03:45:00,-0.74439,-0.74439
2018-10-05 04:15:00,0.44535,0.44535
2018-10-05 04:45:00,-5.13126,-5.13126
2018-10-05 05:15:00,-2.36971,-2.36971
2018-10-05 05:45:00,2.34913,2.34913
2018-10-05 06:15:00,3.58559,3.58559
2018-10-05 06:45:00,1.98513,1.98513
2018-10-05 07:15:00,-1.42106,-1.42106
2018-10-05 07:45:00,-2.03902,-2.03902
2018-10-05 08:15:00,55.8442,55.8442
2018-10-05 08:45:00,28.4213,28.4213
2018-10-05 09:15:00,24.704,24.704
2018-10-05 09:45:00,42.2835,42.2835
2018-10-05 10:15:00,29.167,29.167
2018-10-05 10:45:00,39.2148,39.2148
2018-10-05 11:15:00,29.7527,29.7527
2018-10-05 11:45:00,42.8677,42.8677
2018-10-05 12:15:00,59.507,59.507
2018-10-05 12:45:00,0.04705,0.04705
2018-10-05 13:15:00,11.9382,11.9382
2018-10-05 13:45:00,51.1365,51.1365
2018-10-05 14:15:00,37.0089,37.0089
2018-10-05 14:45:00,31.7413,31.7413
2018-10-05 15:15:00,17.9563,17.9563
2018-10-05 15:45:00,39.0353,39.0353
2018-10-05 16:15:00,24.7331,24.7331
2018-10-05 16:45:00,37.731,37.731
2018-10-05 17:15:00,20.4895,20.4895
2018-10-05 17:45:00,13.4824,13.4824
2018-10-05 18:15:00,-5.58652,-5.58652
2018-10-05 18:45:00,-1.59084,-1.59084
2018-10-05 19:15:00,9.09208,9.09208
2018-10-05 19:45:00,17.5626,17.5626
2018-10-05 20:15:00,5.21595,5.21595
2018-10-05 20:45:00,-4.72209,-4.72209
2018-10-05 21:15:00,-8.15366,-8.15366
2018-10-05 21:45:00,-5.87559,-5.87559
2018-10-05 22:15:00,32.868,32.868
2018-10-05 22:45:00,21.0135,21.0135
2018-10-05 23:15:00,-5.77713,-5.77713
2018-10-05 23:45:00,-3.91288,-3.91288
2018-10-06 00:15:00,-9.02172,-9.02172
2018-10-06 00:45:00,6.3768,6.3768
2018-10-06 01:15:00,-3.63452,-3.63452
2018-10-06 01:45:00,2.9623,2.9623
2018-10-06 02:15:00,-1.02721,-1.02721
2018-10-06 02:45:00,2.69999,2.69999
2018-10-06 03:15:00,-14.6612,-14.6612
2018-10-06 03:45:00,9.7849,9.7849
2018-10-06 04:15:00,3.10359,3.10359
2018-10-06 04:45:00,2.98793,2.98793
2018-10-06 05:15:00,,2.3425297
2018-10-06 05:45:00,2.30917,2.30917
2018-10-06 06:15:00,15.6151,15.6151
2018-10-06 06:45:00,1.9297,1.9297
2018-10-06 07:15:00,-13.8795,-13.8795
2018-10-06 07:45:00,15.9648,15.9648
2018-10-06 08:15:00,17.3073,17.3073
2018-10-06 08:45:00,-25.8772,-25.8772
2018-10-06 09:15:00,-2.64209,-2.64209
2018-10-06 09:45:00,23.8556,23.8556
2018-10-06 10:15:00,15.707,15.707
2018-10-06 10:45:00,26.5874,26.5874
2018-10-06 11:15:00,19.7714,19.7714
2018-10-06 11:45:00,-6.07664,-6.07664
2018-10-06 12:15:00,-4.23535,-4.23535
2018-10-06 12:45:00,29.8704,29.8704
2018-10-06 13:15:00,37.1883,37.1883
2018-10-06 13:45:00,23.5791,23.5791
2018-10-06 14:15:00,12.6808,12.6808
2018-10-06 14:45:00,26.1036,26.1036
2018-10-06 15:15:00,28.5811,28.5811
2018-10-06 15:45:00,26.6462,26.6462
2018-10-06 16:15:00,0.71309,0.71309
2018-10-06 16:45:00,11.2478,11.2478
2018-10-06 17:15:00,4.80893,4.80893
2018-10-06 17:45:00,15.39,15.39
2018-10-06 18:15:00,-0.74315,-0.74315
2018-10-06 18:45:00,17.9832,17.9832
2018-10-06 19:15:00,31.4737,31.4737
2018-10-06 19:45:00,-8.80399,-8.80399
2018-10-06 20:15:00,-4.04553,-4.04553
2018-10-06 20:45:00,0.07424,0.07424
2018-10-06 21:15:00,-3.02198,-3.02198
2018-10-06 21:45:00,7.04583,7.04583
2018-10-06 22:15:00,2.28679,2.28679
2018-10-06 22:45:00,-0.99383,-0.99383
2018-10-06 23:15:00,1.99384,1.99384
2018-10-06 23:45:00,-9.41987,-9.41987
2018-10-07 00:15:00,4.615,4.615
2018-10-07 00:45:00,1.82886,1.82886
2018-10-07 01:15:00,7.66593,7.66593
2018-10-07 01:45:00,-10.885,-10.885
2018-10-07 02:15:00,-1.43632,-1.43632
2018-10-07 02:45:00,10.1381,10.1381
2018-10-07 03:15:00,1.4276,1.4276
2018-10-07 03:45:00,-5.77878,-5.77878
2018-10-07 04:15:00,-0.66704,-0.66704
2018-10-07 04:45:00,-0.65294,-0.65294
2018-10-07 05:15:00,-26.5105,-26.5105
2018-10-07 05:45:00,-37.3194,-37.3194
2018-10-07 06:15:00,-0.69417,-0.69417
2018-10-07 06:45:00,0.56068,0.56068
2018-10-07 07:15:00,12.1649,12.1649
2018-10-07 07:45:00,0.02524,0.02524
2018-10-07 08:15:00,12.434,12.434
2018-10-07 08:45:00,4.85969,4.85969
2018-10-07 09:15:00,2.74436,2.74436
2018-10-07 09:45:00,-11.623,-11.623
2018-10-07 10:15:00,16.9337,16.9337
2018-10-07 10:45:00,32.1119,32.1119
2018-10-07 11:15:00,-8.15535,-8.15535
2018-10-07 11:45:00,20.2372,20.2372
2018-10-07 12:15:00,-5.4262,-5.4262
2018-10-07 12:45:00,-2.1688,-2.1688
2018-10-07 13:15:00,33.2838,33.2838
2018-10-07 13:45:00,-11.0321,-11.0321
2018-10-07 14:15:00,9.54453,9.54453
2018-10-07 14:45:00,-3.81739,-3.81739
2018-10-07 15:15:00,-62.2363,-62.2363
2018-10-07 15:45:00,-17.978,-17.978
2018-10-07 16:15:00,-3.04564,-3.04564
2018-10-07 16:45:00,-1.90077,-1.90077
2018-10-07 17:15:00,-35.4912,-35.4912
2018-10-07 17:45:00,4.81538,4.81538
2018-10-07 18:15:00,7.126,7.126
2018-10-07 18:45:00,5.10177,5.10177
2018-10-07 19:15:00,7.13957,7.13957
2018-10-07 19:45:00,110.973,110.973
2018-10-07 20:15:00,-0.55328,-0.55328
2018-10-07 20:45:00,3.33715,3.33715
2018-10-07 21:15:00,4.06742,4.06742
2018-10-07 21:45:00,26.6979,26.6979
2018-10-07 22:15:00,26.4932,26.4932
2018-10-07 22:45:00,16.332,16.332
2018-10-07 23:15:00,9.2046,9.2046
2018-10-07 23:45:00,4.5302,4.5302
2018-10-08 00:15:00,3.6007,3.6007
2018-10-08 00:45:00,8.15917,8.15917
2018-10-08 01:15:00,13.7838,13.7838
2018-10-08 01:45:00,8.41965,8.41965
2018-10-08 02:15:00,5.01161,5.01161
2018-10-08 02:45:00,4.28943,4.28943
2018-10-08 03:15:00,10.7635,10.7635
2018-10-08 03:45:00,8.59038,8.59038
2018-10-08 04:15:00,11.4014,11.4014
2018-10-08 04:45:00,6.08107,6.08107
2018-10-08 05:15:00,-7.03805,-7.03805
2018-10-08 05:45:00,-2.59103,-2.59103
2018-10-08 06:15:00,0.01895,0.01895
2018-10-08 06:45:00,,-2.655244
2018-10-08 07:15:00,0.98894,0.98894
2018-10-08 07:45:00,-12.1956,-12.1956
2018-10-08 08:15:00,34.7714,34.7714
2018-10-08 08:45:00,22.3019,22.3019
2018-10-08 09:15:00,59.155,59.155
2018-10-08 09:45:00,93.1418,93.1418
2018-10-08 10:15:00,60.2918,60.2918
2018-10-08 10:45:00,139.71,139.71
2018-10-08 11:15:00,127.606,127.606
2018-10-08 11:45:00,122.645,122.645
2018-10-08 12:15:00,79.5515,79.5515
2018-10-08 12:45:00,102.483,102.483
2018-10-08 13:15:00,121.867,121.867
2018-10-08 13:45:00,99.4624,99.4624
2018-10-08 14:15:00,64.5866,64.5866
2018-10-08 14:45:00,42.3669,42.3669
2018-10-08 15:15:00,41.4918,41.4918
2018-10-08 15:45:00,42.6978,42.6978
2018-10-08 16:15:00,35.5218,35.5218
2018-10-08 16:45:00,31.1819,31.1819
2018-10-08 17:15:00,23.0906,23.0906
2018-10-08 17:45:00,17.6499,17.6499
2018-10-08 18:15:00,1.73523,1.73523
2018-10-08 18:45:00,4.60302,4.60302
2018-10-08 19:15:00,-29.1106,-29.1106
2018-10-08 19:45:00,30.5066,30.5066
2018-10-08 20:15:00,2.67031,2.67031
2018-10-08 20:45:00,6.73023,6.73023
2018-10-08 21:15:00,6.9665,6.9665
2018-10-08 21:45:00,4.15967,4.15967
2018-10-08 22:15:00,2.61258,2.61258
2018-10-08 22:45:00,16.0719,16.0719
2018-10-08 23:15:00,-3.91942,-3.91942
2018-10-08 23:45:00,7.86473,7.86473
2018-10-09 00:15:00,2.43632,2.43632
2018-10-09 00:45:00,8.37707,8.37707
2018-10-09 01:15:00,7.83175,7.83175
2018-10-09 01:45:00,4.56049,4.56049
2018-10-09 02:15:00,1.25311,1.25311
2018-10-09 02:45:00,1.16794,1.16794
2018-10-09 03:15:00,0.4086,0.4086
2018-10-09 03:45:00,-2.75284,-2.75284
2018-10-09 04:15:00,11.2992,11.2992
2018-10-09 04:45:00,2.03129,2.03129
2018-10-09 05:15:00,3.48155,3.48155
2018-10-09 05:45:00,7.75429,7.75429
2018-10-09 06:15:00,-0.40516,-0.40516
2018-10-09 06:45:00,-1.00012,-1.00012
2018-10-09 07:15:00,-0.60211,-0.60211
2018-10-09 07:45:00,1.84688,1.84688
2018-10-09 08:15:00,20.7801,20.7801
2018-10-09 08:45:00,21.9093,21.9093
2018-10-09 09:15:00,23.3167,23.3167
2018-10-09 09:45:00,21.823,21.823
2018-10-09 10:15:00,30.7986,30.7986
2018-10-09 10:45:00,28.8047,28.8047
