datetime,H,H_filled
2018-10-05 17:45:00,21.7621,21.7621
2018-10-05 18:15:00,-20.5935,-20.5935
2018-10-05 18:45:00,-60.4069,-60.4069
2018-10-05 19:15:00,-23.3755,-23.3755
2018-10-05 19:45:00,-37.6383,-37.6383
2018-10-05 20:15:00,-4.28754,-4.28754
2018-10-05 20:45:00,-47.8424,-47.8424
2018-10-05 21:15:00,-32.9682,-32.9682
2018-10-05 21:45:00,-19.3352,-19.3352
2018-10-05 22:15:00,-23.4693,-23.4693
2018-10-05 22:45:00,-41.3351,-41.3351
2018-10-05 23:15:00,-43.4229,-43.4229
2018-10-05 23:45:00,-17.7816,-17.7816
2018-10-06 00:15:00,1.98965,1.98965
2018-10-06 00:45:00,-0.55077,-0.55077
2018-10-06 01:15:00,-15.9852,-15.9852
2018-10-06 01:45:00,17.1948,17.1948
2018-10-06 02:15:00,-4.33473,-4.33473
2018-10-06 02:45:00,33.9079,33.9079
2018-10-06 03:15:00,-0.67492,-0.67492
2018-10-06 03:45:00,-17.1632,-17.1632
2018-10-06 04:15:00,-11.4229,-11.4229
2018-10-06 04:45:00,13.4877,13.4877
2018-10-06 05:15:00,30.2774,30.2774
2018-10-06 05:45:00,-6.58885,-6.58885
2018-10-06 06:15:00,-33.8454,-33.8454
2018-10-06 06:45:00,-9.36379,-9.36379
2018-10-06 07:15:00,-68.5735,-68.5735
2018-10-06 07:45:00,-25.9008,-25.9008
2018-10-06 08:15:00,37.7034,37.7034
2018-10-06 08:45:00,109.613,109.613
2018-10-06 09:15:00,68.0383,68.0383
2018-10-06 09:45:00,146.205,146.205
2018-10-06 10:15:00,172.287,172.287
2018-10-06 10:45:00,218.258,218.258
2018-10-06 11:15:00,221.985,221.985
2018-10-06 11:45:00,269.842,269.842
2018-10-06 12:15:00,353.736,353.736
2018-10-06 12:45:00,369.465,369.465
2018-10-06 13:15:00,343.478,343.478
2018-10-06 13:45:00,333.428,333.428
2018-10-06 14:15:00,320.71,320.71
2018-10-06 14:45:00,308.982,308.982
2018-10-06 15:15:00,256.53,256.53
2018-10-06 15:45:00,240.879,240.879
2018-10-06 16:15:00,177.031,177.031
2018-10-06 16:45:00,132.877,132.877
2018-10-06 17:15:00,83.4125,83.4125
2018-10-06 17:45:00,-12.3914,-12.3914
2018-10-06 18:15:00,-41.8909,-41.8909
2018-10-06 18:45:00,-81.676,-81.676
2018-10-06 19:15:00,-73.0975,-73.0975
2018-10-06 19:45:00,-80.9818,-80.9818
2018-10-06 20:15:00,-87.6295,-87.6295
2018-10-06 20:45:00,-59.4279,-59.4279
2018-10-06 21:15:00,-57.6579,-57.6579
2018-10-06 21:45:00,-66.0287,-66.0287
2018-10-06 22:15:00,-54.5405,-54.5405
2018-10-06 22:45:00,-59.7687,-59.7687
2018-10-06 23:15:00,-47.6455,-47.6455
2018-10-06 23:45:00,-51.4262,-51.4262
2018-10-07 00:15:00,-50.971,-50.971
2018-10-07 00:45:00,-50.387,-50.387
2018-10-07 01:15:00,-41.1885,-41.1885
2018-10-07 01:45:00,-41.903,-41.903
2018-10-07 02:15:00,-39.8839,-39.8839
2018-10-07 02:45:00,-34.4671,-34.4671
2018-10-07 03:15:00,-36.6697,-36.6697
2018-10-07 03:45:00,-31.2653,-31.2653
2018-10-07 04:15:00,-36.1627,-36.1627
2018-10-07 04:45:00,-40.7671,-40.7671
2018-10-07 05:15:00,-43.8871,-43.8871
2018-10-07 05:45:00,-46.0044,-46.0044
2018-10-07 06:15:00,-48.0326,-48.0326
2018-10-07 06:45:00,-50.5078,-50.5078
2018-10-07 07:15:00,-50.3071,-50.3071
2018-10-07 07:45:00,-1.05474,-1.05474
2018-10-07 08:15:00,61.4952,61.4952
2018-10-07 08:45:00,104.992,104.992
2018-10-07 09:15:00,125.935,125.935
2018-10-07 09:45:00,94.635,94.635
2018-10-07 10:15:00,94.2864,94.2864
2018-10-07 10:45:00,114.122,114.122
2018-10-07 11:15:00,137.232,137.232
2018-10-07 11:45:00,141.815,141.815
2018-10-07 12:15:00,221.857,221.857
2018-10-07 12:45:00,345.358,345.358
2018-10-07 13:15:00,144.145,144.145
2018-10-07 13:45:00,199.699,199.699
2018-10-07 14:15:00,167.659,167.659
2018-10-07 14:45:00,138.995,138.995
2018-10-07 15:15:00,128.064,128.064
2018-10-07 15:45:00,129.977,129.977
2018-10-07 16:15:00,110.08,110.08
2018-10-07 16:45:00,71.477,71.477
2018-10-07 17:15:00,27.6804,27.6804
2018-10-07 17:45:00,33.6098,33.6098
2018-10-07 18:15:00,4.06556,4.06556
2018-10-07 18:45:00,-17.3639,-17.3639
2018-10-07 19:15:00,-18.0605,-18.0605
2018-10-07 19:45:00,-96.7493,-96.7493
2018-10-07 20:15:00,8.25425,8.25425
2018-10-07 20:45:00,31.5932,31.5932
2018-10-07 21:15:00,-4.67542,-4.67542
2018-10-07 21:45:00,-20.907,-20.907
2018-10-07 22:15:00,-10.6816,-10.6816
2018-10-07 22:45:00,-7.36605,-7.36605
2018-10-07 23:15:00,-8.77191,-8.77191
2018-10-07 23:45:00,-11.7696,-11.7696
2018-10-08 00:15:00,-6.86816,-6.86816
2018-10-08 00:45:00,-5.25831,-5.25831
2018-10-08 01:15:00,-9.45349,-9.45349
2018-10-08 01:45:00,-7.49225,-7.49225
2018-10-08 02:15:00,-9.06954,-9.06954
2018-10-08 02:45:00,-14.8034,-14.8034
2018-10-08 03:15:00,-17.7577,-17.7577
2018-10-08 03:45:00,-13.9397,-13.9397
2018-10-08 04:15:00,8.70564,8.70564
2018-10-08 04:45:00,-4.49584,-4.49584
2018-10-08 05:15:00,-3.94345,-3.94345
2018-10-08 05:45:00,-3.94539,-3.94539
2018-10-08 06:15:00,-2.31966,-2.31966
2018-10-08 06:45:00,-9.78579,-9.78579
2018-10-08 07:15:00,-17.3294,-17.3294
2018-10-08 07:45:00,,22.07402195
2018-10-08 08:15:00,,25.990473575000003
2018-10-08 08:45:00,,44.47493419999999
2018-10-08 09:15:00,,84.408917
2018-10-08 09:45:00,,128.279027125
2018-10-08 10:15:00,,145.82105825000002
2018-10-08 10:45:00,,192.72225075000003
2018-10-08 11:15:00,,79.62284070000003
2018-10-08 11:45:00,,231.28774600000008
2018-10-08 12:15:00,,203.09159775000003
2018-10-08 12:45:00,,137.285780225
2018-10-08 13:15:00,,145.82412040000003
2018-10-08 13:45:00,,93.671201625
2018-10-08 14:15:00,,110.50737895000002
2018-10-08 14:45:00,,91.00548715
2018-10-08 15:15:00,,159.11929175
2018-10-08 15:45:00,,159.16167375
2018-10-08 16:15:00,,73.6814283
2018-10-08 16:45:00,,39.092420100000005
2018-10-08 17:15:00,,28.58688129999999
2018-10-08 17:45:00,,12.768404900000002
2018-10-08 18:15:00,,-30.216418124999983
2018-10-08 18:45:00,,-35.74663504999999
2018-10-08 19:15:00,,-28.100862824999997
2018-10-08 19:45:00,,-29.488081149999985
2018-10-08 20:15:00,,-27.5035324
2018-10-08 20:45:00,,-32.388461275
2018-10-08 21:15:00,,-27.4538487
2018-10-08 21:45:00,,-17.826640700000002
2018-10-08 22:15:00,,-18.101661275000005
2018-10-08 22:45:00,,-19.2345063
2018-10-08 23:15:00,,-21.09486285
2018-10-08 23:45:00,,-21.4755967
2018-10-09 00:15:00,,-19.939694025
2018-10-09 00:45:00,,-3.738902275000002
2018-10-09 01:15:00,,-4.8304303750000015
2018-10-09 01:45:00,,-11.688078025
2018-10-09 02:15:00,,-12.588752375
2018-10-09 02:45:00,,-11.087400600000002
2018-10-09 03:15:00,,-11.94240335
2018-10-09 03:45:00,,-18.282200225000004
2018-10-09 04:15:00,,-12.22747995
2018-10-09 04:45:00,,-12.378235175
2018-10-09 05:15:00,,-16.012913999999995
2018-10-09 05:45:00,,-10.509585850000002
2018-10-09 06:15:00,,-5.700198674999998
2018-10-09 06:45:00,,-10.71031475
2018-10-09 07:15:00,,-9.70287235
2018-10-09 07:45:00,,2.546386500000001
2018-10-09 08:15:00,,28.17305404999999
2018-10-09 08:45:00,,62.9687966
2018-10-09 09:15:00,,126.94497467500004
2018-10-09 09:45:00,,128.62345447500002
2018-10-09 10:15:00,,143.0982495
2018-10-09 10:45:00,,135.33387300000004
2018-10-09 11:15:00,,128.71026965
2018-10-09 11:45:00,,119.29688287499998
2018-10-09 12:15:00,,177.71475365000006
2018-10-09 12:45:00,,161.3800865
2018-10-09 13:15:00,,169.48067499999996
2018-10-09 13:45:00,,121.44856255000002
2018-10-09 14:15:00,,122.992474625
2018-10-09 14:45:00,,114.41494675000004
2018-10-09 15:15:00,,127.72428457500004
2018-10-09 15:45:00,,129.47931135000005
2018-10-09 16:15:00,,106.73073775
2018-10-09 16:45:00,,100.29456
2018-10-09 17:15:00,,43.0455595
2018-10-09 17:45:00,,7.852453525000001
2018-10-09 18:15:00,,-25.66473050000001
2018-10-09 18:45:00,,-21.48953445
2018-10-09 19:15:00,,-26.80524335
2018-10-09 19:45:00,,-24.271550125
2018-10-09 20:15:00,,-19.062145025
2018-10-09 20:45:00,,-17.311561774999998
2018-10-09 21:15:00,,-24.729941250000003
2018-10-09 21:45:00,,-18.9185742
2018-10-09 22:15:00,,-17.462965824999998
2018-10-09 22:45:00,,-18.969378175000003
2018-10-09 23:15:00,,-17.607088400000002
2018-10-09 23:45:00,,-12.77127695
2018-10-10 00:15:00,,-12.363252725
2018-10-10 00:45:00,,-12.35129075
2018-10-10 01:15:00,,-11.51084235
2018-10-10 01:45:00,,-14.6868798
2018-10-10 02:15:00,,-9.334304275
2018-10-10 02:45:00,,-10.560113175
2018-10-10 03:15:00,,-9.285170874999997
2018-10-10 03:45:00,,-8.165408075
2018-10-10 04:15:00,,-11.826382325000004
2018-10-10 04:45:00,,-11.901750350000004
2018-10-10 05:15:00,,-13.229700874999995
2018-10-10 05:45:00,,-10.095244349999998
2018-10-10 06:15:00,,-16.434864675
2018-10-10 06:45:00,,-12.1672352
2018-10-10 07:15:00,,-3.295749449999999
2018-10-10 07:45:00,,1.5553938000000005
2018-10-10 08:15:00,,23.05480115
2018-10-10 08:45:00,,63.12424675000001
2018-10-10 09:15:00,,116.50101437500004
2018-10-10 09:45:00,,139.73978525
2018-10-10 10:15:00,,148.02928075
2018-10-10 10:45:00,,171.46426075000005
2018-10-10 11:15:00,,221.89626700000005
2018-10-10 11:45:00,,217.36803300000005
2018-10-10 12:15:00,,224.9977185
2018-10-10 12:45:00,,205.22985025000003
2018-10-10 13:15:00,,200.55010075
2018-10-10 13:45:00,,230.2462455
2018-10-10 14:15:00,,236.14787050000004
2018-10-10 14:45:00,,194.4193235
2018-10-10 15:15:00,,176.80480275
2018-10-10 15:45:00,,173.62594324999998
2018-10-10 16:15:00,,135.19792365000004
2018-10-10 16:45:00,,106.83471300000002
2018-10-10 17:15:00,,58.07585552500001
2018-10-10 17:45:00,,4.678469525000001
2018-10-10 18:15:00,,-25.075281399999994
2018-10-10 18:45:00,,-19.343622625
2018-10-10 19:15:00,,-23.65747125
2018-10-10 19:45:00,,-26.226326775
2018-10-10 20:15:00,,-27.559155675
2018-10-10 20:45:00,,-27.0534697
2018-10-10 21:15:00,,-21.8917062
2018-10-10 21:45:00,,-14.870448875000006
2018-10-10 22:15:00,,-7.641692350000001
2018-10-10 22:45:00,,-24.98581145
2018-10-10 23:15:00,,-8.271498675000002
2018-10-10 23:45:00,,-8.047644275000001
2018-10-11 00:15:00,,-8.690447950000001
2018-10-11 00:45:00,,-5.5665545000000005
2018-10-11 01:15:00,,-5.839853924999999
2018-10-11 01:45:00,,-10.88434965
2018-10-11 02:15:00,,-8.5751144
2018-10-11 02:45:00,,-12.1063866
2018-10-11 03:15:00,,-23.141652350000005
2018-10-11 03:45:00,,-25.026788025000005
2018-10-11 04:15:00,,-25.67142297500001
2018-10-11 04:45:00,,-18.829423775
2018-10-11 05:15:00,,-16.068329625000004
2018-10-11 05:45:00,,-6.665564725000001
2018-10-11 06:15:00,,-9.811428525
2018-10-11 06:45:00,,-8.347084250000002
2018-10-11 07:15:00,,-11.12560935
2018-10-11 07:45:00,,2.8944054250000004
2018-10-11 08:15:00,,17.615111400000004
2018-10-11 08:45:00,,83.57494152500001
2018-10-11 09:15:00,,93.16016107500003
2018-10-11 09:45:00,,85.49096880000002
2018-10-11 10:15:00,,129.068824
2018-10-11 10:45:00,,164.7446499
2018-10-11 11:15:00,,147.4768019
2018-10-11 11:45:00,,199.47875800000008
2018-10-11 12:15:00,,222.06988950000007
2018-10-11 12:45:00,,256.97598925000005
2018-10-11 13:15:00,,198.1086645
2018-10-11 13:45:00,,207.473384
2018-10-11 14:15:00,,229.06020550000008
2018-10-11 14:45:00,,157.55845990000003
2018-10-11 15:15:00,,133.59456120000002
2018-10-11 15:45:00,,121.90408362500006
2018-10-11 16:15:00,,112.239306125
2018-10-11 16:45:00,,92.3547577
2018-10-11 17:15:00,,33.991461625
2018-10-11 17:45:00,,-14.421291400000005
2018-10-11 18:15:00,,-36.38399654999999
2018-10-11 18:45:00,,-33.937953575
2018-10-11 19:15:00,,-34.887328350000004
2018-10-11 19:45:00,,-32.0646775
2018-10-11 20:15:00,,-29.86887519999999
2018-10-11 20:45:00,,-25.153706699999997
2018-10-11 21:15:00,,-23.272834424999992
2018-10-11 21:45:00,,-28.012333575000003
2018-10-11 22:15:00,,-21.434274750000004
2018-10-11 22:45:00,,-16.764273550000006
2018-10-11 23:15:00,,-16.975032849999998
2018-10-11 23:45:00,,-12.936322400000003
2018-10-12 00:15:00,,-23.579112975000005
2018-10-12 00:45:00,,-20.592559975
2018-10-12 01:15:00,,-22.445216925
2018-10-12 01:45:00,,-18.561796025
2018-10-12 02:15:00,,-21.886945025000003
2018-10-12 02:45:00,,-18.383972775
2018-10-12 03:15:00,,-16.36022965
2018-10-12 03:45:00,,-14.78406345
2018-10-12 04:15:00,,-18.44739530000001
2018-10-12 04:45:00,,-11.726098375000005
2018-10-12 05:15:00,,-16.457628500000002
2018-10-12 05:45:00,,-8.749020124999996
2018-10-12 06:15:00,,-1.187048625
2018-10-12 06:45:00,,-4.827137850000001
2018-10-12 07:15:00,,-3.5231764250000013
2018-10-12 07:45:00,,-4.562982625
2018-10-12 08:15:00,,18.477066875
2018-10-12 08:45:00,,38.7719628
2018-10-12 09:15:00,,44.454483125
2018-10-12 09:45:00,,68.475980125
2018-10-12 10:15:00,,74.65314389999999
2018-10-12 10:45:00,,82.08824502500002
2018-10-12 11:15:00,,93.385175125
2018-10-12 11:45:00,,83.36737827500004
2018-10-12 12:15:00,,85.97457705000004
2018-10-12 12:45:00,,88.26156317500003
2018-10-12 13:15:00,,111.31796560000002
2018-10-12 13:45:00,,115.43337227500002
2018-10-12 14:15:00,,139.29335047500007
2018-10-12 14:45:00,,138.45303595000007
2018-10-12 15:15:00,,137.87493607500002
2018-10-12 15:45:00,,93.5787429
2018-10-12 16:15:00,,87.15631262499997
2018-10-12 16:45:00,,40.235606800000006
2018-10-12 17:15:00,,18.710741475
2018-10-12 17:45:00,,-12.908164775
2018-10-12 18:15:00,,-23.05820865
2018-10-12 18:45:00,,-24.299560475
2018-10-12 19:15:00,,-24.81383
2018-10-12 19:45:00,,-24.309138175
2018-10-12 20:15:00,,-24.19915212500001
2018-10-12 20:45:00,,-26.45721642500001
2018-10-12 21:15:00,,-24.8754511
2018-10-12 21:45:00,,-24.966984025
2018-10-12 22:15:00,,-24.228074225000004
2018-10-12 22:45:00,,-24.91534142500001
2018-10-12 23:15:00,,-22.704554775000005
2018-10-12 23:45:00,,-24.517267075000003
2018-10-13 00:15:00,,-13.011294600000005
2018-10-13 00:45:00,,-8.469062300000001
2018-10-13 01:15:00,,-10.328515775
2018-10-13 01:45:00,,-7.145227225000002
2018-10-13 02:15:00,,-5.997368900000003
2018-10-13 02:45:00,,-10.19542485
2018-10-13 03:15:00,,-17.007163650000003
2018-10-13 03:45:00,,-20.7094338
2018-10-13 04:15:00,,-14.669694475000002
2018-10-13 04:45:00,,-17.033574275
2018-10-13 05:15:00,,-12.988813575000002
2018-10-13 05:45:00,,-5.839183600000001
2018-10-13 06:15:00,,-11.78341735
2018-10-13 06:45:00,,-6.045869700000003
2018-10-13 07:15:00,,-6.147268400000003
2018-10-13 07:45:00,,7.806985125
2018-10-13 08:15:00,,27.0526934
2018-10-13 08:45:00,,54.03851552500001
2018-10-13 09:15:00,,94.46592862500005
2018-10-13 09:45:00,,135.61217575
2018-10-13 10:15:00,,144.499060325
2018-10-13 10:45:00,,207.75133475
2018-10-13 11:15:00,,171.30298674999997
2018-10-13 11:45:00,,214.24809275
2018-10-13 12:15:00,,245.48385699999997
2018-10-13 12:45:00,,196.05757025
2018-10-13 13:15:00,,184.69150725
2018-10-13 13:45:00,,240.03503225
2018-10-13 14:15:00,,199.80615775
2018-10-13 14:45:00,,197.3066845
2018-10-13 15:15:00,,176.70657075000005
2018-10-13 15:45:00,,131.14040257500002
2018-10-13 16:15:00,,108.24894105
2018-10-13 16:45:00,,37.285027850000006
2018-10-13 17:15:00,,19.297454625
2018-10-13 17:45:00,,-8.4938747
2018-10-13 18:15:00,,-33.05471325
2018-10-13 18:45:00,,-28.3750347
2018-10-13 19:15:00,,-23.673767875000003
2018-10-13 19:45:00,,-23.38817905
2018-10-13 20:15:00,,-22.87120567500001
2018-10-13 20:45:00,,-24.05306855000001
2018-10-13 21:15:00,,-24.445059825
2018-10-13 21:45:00,,-25.062884250000003
2018-10-13 22:15:00,,-25.562082700000005
2018-10-13 22:45:00,,-24.249209725
2018-10-13 23:15:00,,-26.52110890000001
2018-10-13 23:45:00,,-24.92561407500001
2018-10-14 00:15:00,,-27.425832750000005
2018-10-14 00:45:00,,-19.657394275
2018-10-14 01:15:00,,-15.03380355
2018-10-14 01:45:00,,-8.158652374999999
2018-10-14 02:15:00,,-8.042466450000003
2018-10-14 02:45:00,,-14.699474300000002
2018-10-14 03:15:00,,-24.414880300000004
2018-10-14 03:45:00,,-7.701810825
2018-10-14 04:15:00,,-4.867053975000001
2018-10-14 04:45:00,,-7.497173975000003
2018-10-14 05:15:00,,-7.822305375000001
2018-10-14 05:45:00,,-6.386045374999999
2018-10-14 06:15:00,,-2.733934925
2018-10-14 06:45:00,,-1.69610465
2018-10-14 07:15:00,,-44.10961195000001
2018-10-14 07:45:00,,4.708259524999998
2018-10-14 08:15:00,,0.5270998999999997
2018-10-14 08:45:00,,26.0596096
2018-10-14 09:15:00,,58.339774474999984
2018-10-14 09:45:00,,64.90787027500001
2018-10-14 10:15:00,,76.76837942499999
2018-10-14 10:45:00,,73.70117297499999
2018-10-14 11:15:00,,78.85047942499997
2018-10-14 11:45:00,,77.35318175000002
2018-10-14 12:15:00,,55.64605405
2018-10-14 12:45:00,,85.31955
2018-10-14 13:15:00,,57.68255125000001
2018-10-14 13:45:00,,35.933263524999994
2018-10-14 14:15:00,,79.30058495000004
2018-10-14 14:45:00,,82.44746042500003
2018-10-14 15:15:00,,37.2789541
2018-10-14 15:45:00,,29.403397875000003
2018-10-14 16:15:00,,18.71485585
2018-10-14 16:45:00,,16.0348827
2018-10-14 17:15:00,,3.0547186
2018-10-14 17:45:00,,-18.6865301
2018-10-14 18:15:00,,-17.140168000000003
2018-10-14 18:45:00,,-17.07485725
2018-10-14 19:15:00,,-17.197034799999997
2018-10-14 19:45:00,,-9.097029374999998
2018-10-14 20:15:00,,-14.000473999999995
2018-10-14 20:45:00,,-2.60308545
2018-10-14 21:15:00,,-5.595818900000001
2018-10-14 21:45:00,,-8.183075875
2018-10-14 22:15:00,,-6.376536975000002
2018-10-14 22:45:00,,-6.204630125
2018-10-14 23:15:00,,-8.731451875
2018-10-14 23:45:00,,-3.4230734000000007
2018-10-15 00:15:00,,-6.756589
2018-10-15 00:45:00,,-18.741117925000008
2018-10-15 01:15:00,,-13.192919549999996
2018-10-15 01:45:00,,-17.126711574999998
2018-10-15 02:15:00,,0.6082285249999999
2018-10-15 02:45:00,,-34.748133925000005
2018-10-15 03:15:00,,-9.540986025
2018-10-15 03:45:00,,-14.737255249999995
2018-10-15 04:15:00,,-8.221635175
2018-10-15 04:45:00,,-13.885137899999997
2018-10-15 05:15:00,,-9.559796574999998
2018-10-15 05:45:00,,-9.62914
2018-10-15 06:15:00,,-11.368074375
2018-10-15 06:45:00,,-11.558783775
2018-10-15 07:15:00,,-5.6643000500000005
2018-10-15 07:45:00,,-7.944466675000001
2018-10-15 08:15:00,,0.2901163249999992
2018-10-15 08:45:00,,3.404732000000002
2018-10-15 09:15:00,,7.141927225
2018-10-15 09:45:00,,24.830398050000007
2018-10-15 10:15:00,,19.208976225
2018-10-15 10:45:00,,9.823962050000002
2018-10-15 11:15:00,,81.043075625
2018-10-15 11:45:00,,55.810741900000025
2018-10-15 12:15:00,,96.6663703
2018-10-15 12:45:00,,77.44831900000001
2018-10-15 13:15:00,,78.5148365
2018-10-15 13:45:00,,102.75739945
2018-10-15 14:15:00,,94.138816975
2018-10-15 14:45:00,,93.49804802500002
2018-10-15 15:15:00,,78.97134867500002
2018-10-15 15:45:00,,23.060884525
2018-10-15 16:15:00,,20.391537000000003
2018-10-15 16:45:00,,-4.420515325000001
2018-10-15 17:15:00,,-12.1656302
2018-10-15 17:45:00,,-8.952083599999996
2018-10-15 18:15:00,,-12.805716674999998
2018-10-15 18:45:00,,-12.833459774999998
2018-10-15 19:15:00,,-15.76124225
2018-10-15 19:45:00,,-17.994766100000003
2018-10-15 20:15:00,,-16.35827975
2018-10-15 20:45:00,,-16.901290724999996
2018-10-15 21:15:00,,-16.59435045
2018-10-15 21:45:00,,-20.674481000000007
2018-10-15 22:15:00,,-18.66562465
2018-10-15 22:45:00,,-16.212115299999997
2018-10-15 23:15:00,,-20.735777575000007
2018-10-15 23:45:00,,-16.072185625
2018-10-16 00:15:00,,-18.1809456
2018-10-16 00:45:00,,-17.925050025
2018-10-16 01:15:00,,-16.738827124999997
2018-10-16 01:45:00,,-17.18609925
2018-10-16 02:15:00,,-17.9360989
2018-10-16 02:45:00,,-18.304420675
2018-10-16 03:15:00,,-19.104973425
2018-10-16 03:45:00,,-18.556601425
2018-10-16 04:15:00,,-18.23653385
2018-10-16 04:45:00,,-19.7247003
2018-10-16 05:15:00,,-21.06626845
2018-10-16 05:45:00,,-16.501544574999997
2018-10-16 06:15:00,,-15.883855600000002
2018-10-16 06:45:00,,-8.225029574999997
2018-10-16 07:15:00,,-5.721298149999999
2018-10-16 07:45:00,,-2.5410750249999987
2018-10-16 08:15:00,,37.754165150000006
2018-10-16 08:45:00,,50.187906625
2018-10-16 09:15:00,,45.960132174999984
2018-10-16 09:45:00,,52.68097842499999
2018-10-16 10:15:00,,54.48322495
2018-10-16 10:45:00,,90.988308325
2018-10-16 11:15:00,,105.639543675
2018-10-16 11:45:00,,97.093891975
2018-10-16 12:15:00,,43.13793045
2018-10-16 12:45:00,,11.256716099999997
2018-10-16 13:15:00,,-0.21602945
2018-10-16 13:45:00,,-3.091546275
2018-10-16 14:15:00,,-2.5250750750000006
2018-10-16 14:45:00,,-4.002319925000002
